postal_code,street_name,lat,lon,geometry,nearest_waterbody_index,distance_to_nearest_waterbody_degrees,distance_to_nearest_waterbody_km,nearest_waterbody
277428,Ming Teck Park,1.3191,103.7876,POINT (103.7876 1.3191),470,0.005527541652658121,0.6135571234450514,"POLYGON Z ((103.785589589367 1.31444184404613 0, 103.785590638213 1.31442928425376 0, 103.785594874042 1.31437858024175 0, 103.785595647869 1.31436931142607 0, 103.785596294972 1.31436156646194 0, 103.785599861228 1.31431887239236 0, 103.785601411579 1.31430031124756 0, 103.785778574067 1.31373438150156 0, 103.785788649276 1.3136988519307 0, 103.785805318844 1.31362087976075 0, 103.785786273413 1.31356143371597 0, 103.785698765163 1.31343539710433 0, 103.785691611107 1.31342509263923 0, 103.785642467184 1.31335431252133 0, 103.785642459996 1.31335430166882 0, 103.785598616378 1.31343827829513 0, 103.785595108314 1.31344499675075 0, 103.785593837719 1.31344743037091 0, 103.785593056851 1.31344892527022 0, 103.785593576231 1.31344793952303 0, 103.785593086502 1.31344896777593 0, 103.785697159056 1.31359886093715 0, 103.785697887759 1.31359991091818 0, 103.785698926454 1.31360140675681 0, 103.785700707331 1.31360397247275 0, 103.785701928385 1.3136079055769 0, 103.785701926588 1.31360793542089 0, 103.785702020936 1.31360787573465 0, 103.78570776143 1.31362579220769 0, 103.785697367886 1.31367440792483 0, 103.785697067743 1.31367581239696 0, 103.785692098432 1.31369333707478 0, 103.785687192024 1.31371063928013 0, 103.785665861862 1.31377873479612 0, 103.785647817894 1.31383633884369 0, 103.785636298689 1.31387311460023 0, 103.785606955672 1.31396679171696 0, 103.78556048885 1.31411513913949 0, 103.785552353786 1.31414110871058 0, 103.785548447554 1.31415358072461 0, 103.785544962766 1.31416470433945 0, 103.78554462579 1.3141657823353 0, 103.785527000565 1.31422204883477 0, 103.785523044909 1.31423467911154 0, 103.78550827455 1.31428183238592 0, 103.785506027664 1.31430872813936 0, 103.785504898828 1.31432224203457 0, 103.785501911368 1.31435800416212 0, 103.785500376295 1.31437638714733 0, 103.785500220811 1.3143782492306 0, 103.785499837942 1.3143828325419 0, 103.785499695039 1.31438454630966 0, 103.785497316036 1.31441303012436 0, 103.785495043086 1.31444023697861 0, 103.785494511023 1.31444659917176 0, 103.785494191067 1.31445042914876 0, 103.785589589367 1.31444184404613 0))"
629501,Gul Drive,1.3169,103.6745,POINT (103.6745 1.3169),8,0.004305926423493294,0.47795783300775563,"POLYGON Z ((103.670306825902 1.31705526260837 0, 103.670439789539 1.31516893707385 0, 103.67038376022 1.31510639682925 0, 103.67030919304 1.31616434961121 0, 103.67024291799 1.31710479025258 0, 103.670306825902 1.31705526260837 0))"
549102,Highland Road,1.3557,103.877,POINT (103.877 1.3557),712,0.004896989465359907,0.5435658306549497,"POLYGON Z ((103.883306258702 1.35335709492412 0, 103.882270096764 1.3532665224165 0, 103.88226952348 1.35326647268812 0, 103.882231498961 1.35326694915527 0, 103.88155571552 1.35319694237944 0, 103.881403484278 1.35318968789804 0, 103.881233077768 1.3531815673874 0, 103.8810099929 1.35317082072939 0, 103.880877116712 1.3531628115921 0, 103.880839837918 1.35315899862361 0, 103.880758152919 1.35315124350106 0, 103.880727556759 1.35314816926483 0, 103.880726765112 1.35314755159972 0, 103.880686852636 1.35314415107066 0, 103.880683972734 1.35314390514018 0, 103.880626044921 1.35313897025801 0, 103.880625926311 1.35313896031233 0, 103.88009305445 1.35308588905562 0, 103.880089269722 1.35308709012456 0, 103.880066768023 1.35309421875878 0, 103.880051474546 1.3530984397225 0, 103.880034365107 1.35310446583206 0, 103.880026253065 1.35311451980502 0, 103.87991273073 1.35323116778864 0, 103.879898052855 1.35323993136047 0, 103.879875961849 1.35324978664283 0, 103.87985540911 1.35325574318163 0, 103.879832741087 1.35325833010035 0, 103.879816368369 1.35325913620456 0, 103.879798459059 1.35325743634531 0, 103.879779494735 1.35325050747295 0, 103.879764773457 1.35324496671764 0, 103.879752979675 1.35323808111641 0, 103.879742400693 1.35322812879305 0, 103.879723685149 1.3532147391382 0, 103.879591829412 1.35309518383154 0, 103.879554150171 1.35306024354218 0, 103.879530402558 1.35304081825609 0, 103.879508925695 1.35302561811543 0, 103.879495076957 1.35302178658986 0, 103.879487399611 1.35302088689455 0, 103.879130571403 1.35299869789044 0, 103.87900909719 1.35299533234281 0, 103.878967127688 1.35298031255378 0, 103.878897287986 1.35299500707861 0, 103.878912793543 1.35299174203103 0, 103.878897283493 1.35299500346124 0, 103.878895756839 1.3529953182088 0, 103.878894767524 1.35299552623124 0, 103.878902414396 1.35300052722035 0, 103.878906416648 1.35300314618321 0, 103.878906479549 1.3530031895915 0, 103.87901519752 1.35304228319513 0, 103.879016477056 1.35304131188382 0, 103.879019187086 1.35303925349971 0, 103.879025863321 1.35303417989046 0, 103.879028673133 1.35303434714456 0, 103.879046749562 1.3530354202821 0, 103.879047177279 1.35303544559618 0, 103.879047397428 1.35303545825312 0, 103.8790510465 1.35303567432693 0, 103.879069079798 1.35303674023022 0, 103.879073737958 1.35303701506854 0, 103.879119945757 1.35303974537108 0, 103.879175743938 1.35304304343107 0, 103.879250775003 1.35304747700486 0, 103.879256349699 1.35304780608722 0, 103.879269933304 1.35304860890378 0, 103.879321841599 1.35305167642164 0, 103.879324393523 1.35305182740176 0, 103.879357370853 1.35305378019895 0, 103.879388793694 1.3530570986152 0, 103.87939180299 1.35305741598952 0, 103.87944711959 1.35306325441119 0, 103.879458125223 1.35306441630856 0, 103.879496226203 1.35306843728654 0, 103.87949925437 1.35306875646908 0, 103.87951520391 1.35307043556779 0, 103.879518202415 1.3530702826728 0, 103.879518627436 1.35307032697851 0, 103.87955195663 1.35310000847448 0, 103.87959708237 1.35314016951498 0, 103.879642191039 1.35318034050291 0, 103.879687308696 1.35322051148975 0, 103.87968766004 1.35322082439299 0, 103.879719361783 1.35324228976979 0, 103.879745164355 1.35325855064426 0, 103.879769440202 1.35327140028641 0, 103.87978529187 1.35327671221579 0, 103.879809881178 1.35328230252076 0, 103.879842820756 1.35328340249655 0, 103.87986912789 1.35327697738616 0, 103.879893646873 1.35327008565815 0, 103.879916860181 1.35326001059346 0, 103.879937411899 1.35324765025191 0, 103.879961185738 1.3532285025952 0, 103.879979240317 1.35321459131714 0, 103.880037271002 1.35314829126059 0, 103.880047523205 1.35312679432703 0, 103.880050509139 1.35312710989225 0, 103.880050677163 1.35312675899573 0, 103.88005101772 1.35312679425932 0, 103.880061803996 1.35312239793633 0, 103.880077282556 1.35311706460109 0, 103.880095042625 1.35311469844016 0, 103.880625057954 1.35316758616632 0, 103.880624464336 1.35318477813957 0, 103.880624461642 1.35318484958438 0, 103.880624447273 1.35318527734888 0, 103.880723819641 1.35319493400599 0, 103.880873565597 1.35320950036313 0, 103.880922546373 1.35321242953636 0, 103.88094013668 1.35321347915575 0, 103.881007544325 1.35321744617323 0, 103.881203455701 1.35322685762532 0, 103.881230816997 1.35322816840977 0, 103.881280040373 1.35323049164692 0, 103.88128643456 1.35323079357733 0, 103.881329263749 1.35323281488307 0, 103.881356625045 1.35323410757879 0, 103.881357350187 1.35323414193017 0, 103.881357768918 1.35323416181784 0, 103.881364962828 1.35323450081104 0, 103.881364969118 1.3532345017153 0, 103.88137573572 1.35323500975336 0, 103.881375775257 1.3532350115613 0, 103.881395908499 1.35323596164662 0, 103.881424685933 1.3532373203319 0, 103.881424729064 1.35323732213977 0, 103.881450949183 1.35323855969097 0, 103.881462807542 1.3532391192556 0, 103.881546170987 1.35324305338223 0, 103.881546219509 1.35324305518998 0, 103.881552575058 1.35324335531175 0, 103.881566623234 1.35324479658705 0, 103.881662918929 1.35325467574036 0, 103.881732118374 1.35326177361003 0, 103.88174270258 1.35326285863441 0, 103.881835003252 1.35327232547098 0, 103.881908123141 1.35327982841181 0, 103.881933252431 1.35328240715165 0, 103.881997489997 1.35328899595671 0, 103.882048769347 1.35329425470242 0, 103.882142278593 1.35330384540058 0, 103.882152062177 1.35330484904658 0, 103.882258793818 1.3533157987316 0, 103.882262511751 1.35329963133946 0, 103.882325033929 1.35330464024653 0, 103.882458383804 1.35331928823058 0, 103.882548097523 1.35332914216021 0, 103.882577264972 1.35333234572642 0, 103.88263367241 1.35333671355621 0, 103.88273217404 1.35334434075483 0, 103.883173415449 1.35337850306777 0, 103.883173779368 1.35337853109554 0, 103.883244557563 1.35338401098155 0, 103.883348522505 1.35339360503353 0, 103.883507077107 1.35340823615744 0, 103.883507315227 1.35340825966594 0, 103.883515272026 1.35340899384391 0, 103.88359118375 1.35341599927496 0, 103.883634278059 1.35341997576912 0, 103.883634282528 1.35341881818302 0, 103.883634377116 1.35338677475367 0, 103.883306258702 1.35335709492412 0))"
588269,Sian Tuan Avenue,1.3362,103.7865,POINT (103.7865 1.3362),39,0.002874885133815608,0.3191122498535325,"POLYGON Z ((103.795550022319 1.33171328735896 0, 103.795514962328 1.33160370589104 0, 103.79217385149 1.3327818578865 0, 103.791534240604 1.33301815292205 0, 103.791184294642 1.33314743574651 0, 103.79105785255 1.33319414759944 0, 103.789787949532 1.33364689169611 0, 103.789464598307 1.33375798978428 0, 103.789244137836 1.33383373718143 0, 103.788163444822 1.33420504762142 0, 103.786598554944 1.33477064559387 0, 103.786365555683 1.33485447388372 0, 103.786295012188 1.33487896632801 0, 103.786020025801 1.33497443746506 0, 103.785892923136 1.33501856526231 0, 103.785405238694 1.33518788166829 0, 103.784261261968 1.33559907788708 0, 103.783128623597 1.33601917544443 0, 103.782353722265 1.33630777455444 0, 103.781530930929 1.33661053383322 0, 103.781379952011 1.3366793247013 0, 103.781362657983 1.33669762504623 0, 103.781351298769 1.33672353302877 0, 103.781345342565 1.33675028489813 0, 103.781346015192 1.3367689717891 0, 103.781395473107 1.33675022175574 0, 103.781759669559 1.33661214482846 0, 103.781951175295 1.33653954018175 0, 103.782159575835 1.33646052845364 0, 103.782390167317 1.33637310658353 0, 103.782540959052 1.33631593763118 0, 103.782753421069 1.33623538670741 0, 103.782939290952 1.33616491887651 0, 103.783191213315 1.33607377952741 0, 103.783890059862 1.3358209561581 0, 103.784676308678 1.3355365123265 0, 103.785394790103 1.33528926702376 0, 103.786128506607 1.33503264625431 0, 103.786603091678 1.33487015378304 0, 103.786735655815 1.33482280018494 0, 103.786905399797 1.33476216307959 0, 103.78768989298 1.33448309014148 0, 103.788078444106 1.33434824037489 0, 103.788262945089 1.33428420665367 0, 103.788850778464 1.33408019193409 0, 103.789218380384 1.33395261088056 0, 103.789599237893 1.33381856289839 0, 103.789904519079 1.33371111448604 0, 103.79026975591 1.33358256374994 0, 103.790499940602 1.33350154669791 0, 103.790794901727 1.33339772991795 0, 103.791302056493 1.33321729539385 0, 103.791698191175 1.33307553039834 0, 103.792155057815 1.33291203086749 0, 103.792754142465 1.3326976359864 0, 103.794250163845 1.33216623955759 0, 103.79496159066 1.33191833469274 0, 103.795178897766 1.33184261023297 0, 103.795372825201 1.33177503371425 0, 103.795550022319 1.33171328735896 0))"
347792,Tannery Lane,1.3279,103.8767,POINT (103.8767 1.3279),343,0.006576373307557061,0.7299774371388338,"POLYGON Z ((103.878519126729 1.32151080916545 0, 103.878463774529 1.32148459717697 0, 103.878408578867 1.3216183563882 0, 103.878465775717 1.3216400908361 0, 103.878519126729 1.32151080916545 0))"
276522,Sixth Avenue,1.3275,103.7941,POINT (103.7941 1.3275),896,0.0035205433463820304,0.39078031144840536,"MULTIPOLYGON Z (((103.794540840755 1.32327383529968 0, 103.794540847045 1.32327383439541 0, 103.794540965656 1.32327373129972 0, 103.794540840755 1.32327383529968 0)), ((103.794542173176 1.32316677304244 0, 103.794576693141 1.32320840238428 0, 103.794614801621 1.32321197612697 0, 103.794684610206 1.32315415035214 0, 103.794772373007 1.32308145077435 0, 103.794918937874 1.32295921012214 0, 103.795067398679 1.32283660683997 0, 103.795448929071 1.32251961581206 0, 103.795606923595 1.32238870062825 0, 103.795805739915 1.32222043942085 0, 103.795990818027 1.32206614861056 0, 103.795982307912 1.32206094838616 0, 103.795982410349 1.32206086428181 0, 103.795977693884 1.32205828677173 0, 103.795977590549 1.32205837087607 0, 103.795928089687 1.32203132058545 0, 103.795754711758 1.32217696584518 0, 103.795742865988 1.3221869118649 0, 103.795712901572 1.32221207263577 0, 103.795606888975 1.32230112287938 0, 103.795558627992 1.32234165665955 0, 103.795546047195 1.32235221039993 0, 103.795485214397 1.32240330605829 0, 103.795404432572 1.32247113124619 0, 103.795387944814 1.32248509528394 0, 103.794719601879 1.32302376958513 0, 103.794584242159 1.32313286094239 0, 103.794542173176 1.32316677304244 0)), ((103.792635792631 1.32473981002383 0, 103.792635949874 1.32474006324846 0, 103.792651233778 1.32477029007216 0, 103.792655450679 1.32477096570202 0, 103.792656768854 1.3247711764407 0, 103.792721185995 1.32478150082357 0, 103.792725078536 1.32478110115871 0, 103.792818585976 1.32470391248479 0, 103.793222056341 1.32436688327788 0, 103.793250868845 1.32434281680142 0, 103.793661638989 1.32400276344211 0, 103.793712902099 1.32396245674521 0, 103.793888966929 1.32381771604574 0, 103.793993550047 1.32372899956845 0, 103.794098143938 1.32364039161036 0, 103.794203616597 1.32355241671657 0, 103.794309100036 1.32346417050881 0, 103.794418347513 1.32337548212151 0, 103.794473522077 1.32333014087282 0, 103.794476844616 1.32329238913666 0, 103.794441794533 1.32324890855111 0, 103.794438791529 1.32325146604633 0, 103.794363545706 1.32331467088753 0, 103.794253660286 1.32340151526331 0, 103.794147207335 1.32348813359738 0, 103.794040754376 1.3235747790575 0, 103.793936493842 1.32366378493892 0, 103.793832224315 1.32375281704206 0, 103.793750976028 1.32382218139317 0, 103.793673024574 1.32388875040409 0, 103.793658262041 1.32390135700632 0, 103.793611563588 1.32394134724816 0, 103.793589437305 1.32396056011325 0, 103.79350688966 1.32403223418152 0, 103.793403024442 1.32412184596942 0, 103.79330463957 1.32420670088494 0, 103.793206292432 1.32429153770958 0, 103.79319626477 1.32427942810684 0, 103.792806889308 1.32460536279968 0, 103.792637574486 1.3247384100972 0, 103.792636320987 1.3247393949293 0, 103.792635792631 1.32473981002383 0)))"
679946,Bukit Panjang Ring Road,1.3892,103.7662,POINT (103.7662 1.3892),21,0.004267989877190811,0.47374687636818,"POLYGON Z ((103.769929168501 1.38755814115339 0, 103.769973177986 1.38762920180503 0, 103.769957990002 1.3876383915385 0, 103.770044372785 1.38777625505227 0, 103.770574679071 1.38864128762937 0, 103.770575122949 1.38864201022775 0, 103.770609219136 1.38861977555059 0, 103.770615371798 1.38861576395793 0, 103.770651279516 1.38859351214558 0, 103.769993847603 1.38754056025979 0, 103.769984668151 1.3875253332426 0, 103.769983915177 1.38752408429618 0, 103.769929168501 1.38755814115339 0))"
267421,Namly Drive,1.3246,103.799,POINT (103.799 1.3246),577,0.0018597589076067961,0.20643323874435437,"POLYGON Z ((103.799314712611 1.32299988065319 0, 103.799282397966 1.32299847120727 0, 103.799066028331 1.32298803907853 0, 103.798994744367 1.32298460150181 0, 103.798933404684 1.3229816442793 0, 103.798847893042 1.32297752099154 0, 103.798838421401 1.32297706415499 0, 103.798837982009 1.32297703973099 0, 103.798777405247 1.32297054464149 0, 103.798564098956 1.32294776160621 0, 103.798549004186 1.32294614891147 0, 103.798470436623 1.3229377571083 0, 103.798350510525 1.32292494780018 0, 103.798278798014 1.32291728771904 0, 103.798269085569 1.32291625027491 0, 103.79813247876 1.32290165912097 0, 103.797972548247 1.3228845770054 0, 103.797935922384 1.3228806651036 0, 103.797822293341 1.3228685278031 0, 103.797770242042 1.3228629679246 0, 103.797647185398 1.32284982392245 0, 103.797608861273 1.32284573021398 0, 103.79759789445 1.3228445589031 0, 103.797533995102 1.32282020253699 0, 103.797515033043 1.32281297548523 0, 103.797505789679 1.32280945194703 0, 103.79750288018 1.32280834315392 0, 103.797482438218 1.32286271957866 0, 103.797476874166 1.32287749229118 0, 103.797492456785 1.32288356261198 0, 103.797574819491 1.32291563257149 0, 103.797748993906 1.32292978839503 0, 103.797830348674 1.32294541698566 0, 103.797913006342 1.32296128977074 0, 103.79799636503 1.32296669002266 0, 103.798080973604 1.32297218072607 0, 103.798164888497 1.32297761715483 0, 103.798254105747 1.3229833973147 0, 103.798529682248 1.32303588149008 0, 103.798529320119 1.32303680755418 0, 103.798529913157 1.32303725341423 0, 103.798564937803 1.32304116618907 0, 103.798738838011 1.32306722970618 0, 103.799207040628 1.32307788874046 0, 103.799229075838 1.32307839006327 0, 103.7992520105 1.32307891219873 0, 103.799282196483 1.32307959993281 0, 103.799314712611 1.32299988065319 0))"
549468,Florence Road,1.3625,103.8867,POINT (103.8867 1.3625),865,0.005588537635609404,0.6203276775526438,"POLYGON Z ((103.881999693252 1.36070608978563 0, 103.882011521748 1.36069434728295 0, 103.882034102957 1.36066099387899 0, 103.882037902882 1.36065535961389 0, 103.881815228389 1.36062045658003 0, 103.881660315019 1.36059613141083 0, 103.88143614891 1.36056101041969 0, 103.881378595541 1.36055199506422 0, 103.881338806554 1.36052881701093 0, 103.881338731972 1.36052877269857 0, 103.881338113751 1.36052841277407 0, 103.881280604824 1.360494755304 0, 103.881280501488 1.36049469561804 0, 103.881189618517 1.36044150002774 0, 103.881189373213 1.36044173878474 0, 103.881178231201 1.36045256424467 0, 103.881144093513 1.36048573699863 0, 103.881162051579 1.36049653836458 0, 103.881162427184 1.36049676354374 0, 103.881290184203 1.36057360751733 0, 103.881357046351 1.36060930956684 0, 103.881387932959 1.36061827662174 0, 103.881418602082 1.3606255868857 0, 103.8814190307 1.36062568907024 0, 103.881540814708 1.36064458783287 0, 103.881541141788 1.36064463756632 0, 103.881615138081 1.36065617485797 0, 103.881615375303 1.36065621102774 0, 103.88168926287 1.36066776459783 0, 103.881689399453 1.36066778629981 0, 103.881805120817 1.36068574734563 0, 103.881805139687 1.36068575005835 0, 103.881921088396 1.3607039905424 0, 103.88192117376 1.36070398240141 0, 103.881927949977 1.36071028296824 0, 103.88194764333 1.36072859684492 0, 103.881962802433 1.36074271365993 0, 103.881976353447 1.3607292609701 0, 103.881980824626 1.36072482226071 0, 103.88198515653 1.3607205282524 0, 103.881999693252 1.36070608978563 0))"
388966,Lorong 3 Geylang,1.3176,103.8736,POINT (103.8736 1.3176),454,0.000990744981053703,0.10997269289696102,"POLYGON Z ((103.872599320546 1.31750761640285 0, 103.872598953039 1.31750763540033 0, 103.872599192074 1.31750893949011 0, 103.872601341592 1.31752064735833 0, 103.872601378435 1.31752084812667 0, 103.872607351614 1.31755338706527 0, 103.872617071156 1.31760534084066 0, 103.872617425205 1.31760663136313 0, 103.872612467794 1.31757343293207 0, 103.872606430741 1.31754041609302 0, 103.872599320546 1.31750761640285 0))"
559860,Blandford Drive,1.3612,103.8599,POINT (103.8599 1.3612),66,0.0029381910996698823,0.32613921206335694,"POLYGON Z ((103.858594653324 1.35611991835454 0, 103.858619533796 1.35621616235084 0, 103.858998371365 1.3578145326935 0, 103.858998260997 1.35885128143858 0, 103.859006017159 1.35916692709764 0, 103.859004285127 1.35946039513224 0, 103.85901347874 1.36009157799007 0, 103.859017866752 1.36012100686077 0, 103.859022017532 1.36014942555911 0, 103.859036216254 1.36019378899618 0, 103.85904737674 1.36022104279813 0, 103.85906023646 1.36025233547262 0, 103.859078146976 1.36027917500313 0, 103.859317852505 1.36055687012639 0, 103.859349154813 1.36096068109101 0, 103.859368507242 1.36095993749346 0, 103.859415854513 1.36095811920653 0, 103.8594158626 1.36095811830208 0, 103.859437387763 1.36095729147882 0, 103.859437350902 1.36095548003761 0, 103.85943144331 1.36066626712437 0, 103.859416202986 1.36052391312035 0, 103.859414268231 1.36051085864327 0, 103.859196722603 1.36026635436376 0, 103.859162527274 1.36023133322605 0, 103.859132002398 1.36017810176946 0, 103.859112933966 1.36009826560127 0, 103.859125169976 1.35791734579808 0, 103.85911220099 1.3577491206147 0, 103.859111854995 1.35774463678028 0, 103.858935987094 1.35708918255433 0, 103.858861773825 1.35676136394807 0, 103.858838490019 1.35665851265252 0, 103.858826939325 1.35660748854138 0, 103.858826251891 1.35660445350209 0, 103.85872078781 1.35613862289782 0, 103.858706919714 1.35608679030857 0, 103.858695947729 1.35603836171591 0, 103.85853324609 1.35531961989367 0, 103.85852554324 1.35528559417156 0, 103.858453985349 1.35530720922645 0, 103.85841355186 1.35532020626761 0, 103.858420800014 1.35535221435807 0, 103.858474128675 1.3555877021281 0, 103.858594653324 1.35611991835454 0))"
599151,Eng Kong Place,1.3342,103.7672,POINT (103.7672 1.3342),857,0.0029902635047615355,0.3319192490285304,"POLYGON Z ((103.767078952339 1.33088254714844 0, 103.767078959847 1.33087058512641 0, 103.767079237981 1.33081890344612 0, 103.767079260558 1.33081464208371 0, 103.767077552855 1.33079776570149 0, 103.767073024571 1.33078142643523 0, 103.767065806885 1.3307660972708 0, 103.767059721217 1.33075682375812 0, 103.767051939975 1.33074753572975 0, 103.767043093019 1.33073926960383 0, 103.767041482843 1.33073794014525 0, 103.767041395672 1.33073834710668 0, 103.767012100002 1.3308754804491 0, 103.767010655664 1.33115797929573 0, 103.767005091144 1.33118285458039 0, 103.766996911933 1.33120373793169 0, 103.766983607332 1.33122571632894 0, 103.766964651876 1.33124165251741 0, 103.766945064914 1.33125087469053 0, 103.766915754756 1.33125737627313 0, 103.766843969944 1.33126126399572 0, 103.766695594517 1.33128126449586 0, 103.766625600205 1.33129709529113 0, 103.766356103695 1.33136069999541 0, 103.766262204872 1.33138511706221 0, 103.766170816562 1.3314113356871 0, 103.766045992586 1.33145267887744 0, 103.765915060829 1.33150486973861 0, 103.76578934155 1.33155843717815 0, 103.765743515502 1.33158069773698 0, 103.765702270082 1.3316106265232 0, 103.76566721998 1.33164871736436 0, 103.765637662737 1.33168723250345 0, 103.765629817779 1.33170799467391 0, 103.76570753659 1.33167389596977 0, 103.765712047394 1.33167191553728 0, 103.765730864954 1.3316716619304 0, 103.765737738908 1.33167156897062 0, 103.765742225541 1.33166629393956 0, 103.765746567501 1.33166118982929 0, 103.765777668927 1.33163857435379 0, 103.765816754817 1.33161967151193 0, 103.765940315743 1.33156702194118 0, 103.76606854372 1.33151592709368 0, 103.766190121188 1.3314756799025 0, 103.766279456283 1.33145006171847 0, 103.766371740392 1.33142610402392 0, 103.766462660422 1.33140471468219 0, 103.766477881153 1.33140113381631 0, 103.766640148746 1.33136295870553 0, 103.766706930707 1.33134776449484 0, 103.76684953379 1.3313287523074 0, 103.766850408984 1.33132870168677 0, 103.766851195232 1.33132826670904 0, 103.766925721543 1.33132421627514 0, 103.766966353571 1.33131518187568 0, 103.767000595262 1.33129900011412 0, 103.767034644996 1.33127030737574 0, 103.767057023602 1.33123370113649 0, 103.76706923941 1.33120211203349 0, 103.767077471411 1.33118960309368 0, 103.767077658449 1.33115078417979 0, 103.767078952339 1.33088254714844 0))"
509629,Jalan Batalong,1.361,103.9643,POINT (103.9643 1.361),729,0.004797446131253823,0.5325165205691744,"POLYGON Z ((103.960590388573 1.35938718385149 0, 103.960579687909 1.35937646682341 0, 103.959080057428 1.35787452780651 0, 103.958842899823 1.35763694165049 0, 103.958763939855 1.35755783940335 0, 103.958763791584 1.35755769200006 0, 103.958747981439 1.35754185292133 0, 103.958694339814 1.3574881167096 0, 103.958691287667 1.357493448084 0, 103.958684311847 1.35750563201552 0, 103.958684394788 1.35751093157371 0, 103.958684884309 1.35754202623381 0, 103.958685095262 1.35755539902671 0, 103.958710239171 1.35759614104084 0, 103.959034331908 1.3579207801862 0, 103.959238693872 1.35812547909844 0, 103.959441186761 1.35832830877126 0, 103.960543707014 1.35943395631824 0, 103.960543890331 1.3594341407984 0, 103.960590388573 1.35938718385149 0))"
162052,Havelock Road,1.2898,103.8287,POINT (103.8287 1.2898),638,0.0028403462792907764,0.31527843700127617,"POLYGON Z ((103.829976289083 1.29257907367521 0, 103.829985175767 1.29250341452327 0, 103.830005788335 1.29249844054382 0, 103.83038063336 1.29240679267574 0, 103.830508093371 1.29242200062106 0, 103.830509317186 1.29242162621538 0, 103.830809150073 1.29233002070364 0, 103.830810696465 1.29232954772236 0, 103.830935923647 1.29229128778477 0, 103.831048564038 1.29226096634429 0, 103.831079918674 1.29225744839318 0, 103.831102379536 1.29225654857011 0, 103.831167096147 1.29225486469911 0, 103.831309533957 1.29226888970753 0, 103.831313392298 1.29226926954386 0, 103.83134569489 1.29227265551154 0, 103.831545296154 1.29230341853581 0, 103.831554171965 1.29228873889172 0, 103.831574476349 1.29225533799867 0, 103.83157838591 1.29224914762392 0, 103.831591136239 1.2922289576873 0, 103.831595325248 1.29222232507832 0, 103.831616736633 1.29218966576485 0, 103.831638671869 1.29215728861337 0, 103.831647290694 1.29214513576417 0, 103.831647706719 1.29214522258347 0, 103.831660507363 1.29212715699957 0, 103.831683507369 1.29209560372477 0, 103.831704943909 1.29206739840747 0, 103.83170713905 1.29206451077189 0, 103.831731210116 1.2920338591491 0, 103.831738940281 1.2920243497575 0, 103.8317558248 1.29200357741164 0, 103.831785952942 1.29196795088099 0, 103.831728725694 1.29195969218536 0, 103.831381959431 1.2919159631871 0, 103.831230153441 1.29189935440455 0, 103.83112800088 1.29189843096088 0, 103.831057017844 1.29190079671635 0, 103.830987743828 1.29191215095376 0, 103.830919455509 1.29192572631031 0, 103.830798707586 1.29195496882972 0, 103.830257038332 1.29210097883863 0, 103.829378639284 1.29232012059436 0, 103.829311675392 1.29233753584257 0, 103.828907902645 1.29244174693786 0, 103.828802121698 1.2924692891818 0, 103.828526292408 1.29254833106406 0, 103.827373849239 1.29240454092486 0, 103.826551056074 1.29231026695154 0, 103.826108902422 1.29225965204151 0, 103.826108311162 1.29226643839365 0, 103.826106109608 1.29231096840823 0, 103.826103311387 1.29236761148391 0, 103.826105739086 1.29242510558184 0, 103.82610648745 1.29246815515955 0, 103.826111439123 1.29253690046774 0, 103.826192405851 1.29254628529219 0, 103.826226860448 1.29255027996899 0, 103.826225148586 1.29260000375229 0, 103.826239547723 1.29260191923755 0, 103.827851378715 1.29279947904232 0, 103.827919878184 1.29280787440911 0, 103.828629939533 1.29289480338212 0, 103.829427441249 1.29268919739362 0, 103.829744752613 1.29262553057912 0, 103.829976289083 1.29257907367521 0))"
